"name","calories","protein","fat","price","spicy","type","taste","tags","position"
青苹果气泡美式,120,0.5,0,9.9,否,饮品,酸甜清爽,中餐;低热量;素菜,肯悦咖啡
芒芒杨枝甘露,280,2,4,11.9,否,饮品,香甜浓郁,中餐;甜品,肯悦咖啡
爆款咖啡买一送一,180,2,3,19,否,饮品,醇厚,中餐,肯悦咖啡
巨大的蛋挞咖啡套餐,450,8,18,32.9,否,套餐,甜咸交织,中餐;高脂,肯悦咖啡
浓香美式,5,0.3,0,6.9,否,饮品,微苦醇香,中餐;低热量;素菜,肯悦咖啡
苹果气泡美式,110,0.4,0,9.9,否,饮品,酸甜清爽,中餐;低热量;素菜,肯悦咖啡
美式热狗咖啡两件套,420,14,16,10.9,否,套餐,咸鲜思甜,中餐;荤菜;高蛋白;高脂,肯悦咖啡
夏梦单杯蛋挞套餐,290,5,10,12.9,否,套餐,香甜,中餐,肯悦咖啡
焦糖厚蛋挞4只周末特惠,760,16,36,24.9,否,小吃,奶香焦糖,中餐;高脂,肯悦咖啡
焦糖厚蛋挞咖啡两件套,380,5,11,13.9,否,套餐,甜醇,中餐,肯悦咖啡
焦糖厚蛋挞（1只装）,190,4,9,9,否,小吃,奶香焦糖,中餐;高脂,肯悦咖啡
焦糖厚蛋挞（2只装）,380,8,18,17.9,否,小吃,奶香焦糖,中餐;高脂,肯悦咖啡
焦糖厚蛋挞（3只装）,570,12,27,27,否,小吃,奶香焦糖,中餐;高脂,肯悦咖啡
焦糖厚蛋挞（5只装）,950,20,45,49.9,否,小吃,奶香焦糖,中餐;高脂,肯悦咖啡
巨大的蛋挞（1只/2只装）,350,7,16,59,否,小吃,浓郁奶香,中餐;高脂,肯悦咖啡
经典美式热狗,310,11,14,9,否,小吃,咸鲜,中餐;荤菜;高蛋白;高脂,肯悦咖啡
黄金组合纳斯苹果气泡美式,130,0.5,0,9.9,否,饮品,果香清爽,中餐;低热量;素菜,肯悦咖啡
红苹果热美式,90,0.4,0,9.9,否,饮品,微甜醇厚,中餐;低热量;素菜,肯悦咖啡
青苹果饮,80,0.2,0,6.9,否,饮品,酸甜,中餐;低热量;素菜,肯悦咖啡
黄金组合纳斯苹果饮,85,0.2,0,6.9,否,饮品,果香甜美,中餐;低热量;素菜,肯悦咖啡
爆汁苹果饮,80,0.2,0,6.9,否,饮品,清甜,中餐;低热量;素菜,肯悦咖啡
百香度度芒气泡美式,140,0.6,0,9.9,否,饮品,酸甜热带风味,中餐;低热量;素菜,肯悦咖啡
血橙西柚味气泡美式,115,0.4,0,6.9,否,饮品,柑橘酸甜,中餐;低热量;素菜,肯悦咖啡
爆汁三柠檬气泡美式,100,0.3,0,9.9,否,饮品,柠檬清酸,中餐;低热量;素菜,肯悦咖啡
咖啡10杯装,150,3,2,99,否,饮品,醇厚,中餐,肯悦咖啡
满杯生椰拿铁,240,4,8,9.9,否,饮品,椰香浓郁,中餐,肯悦咖啡
浓香拿铁,160,5,6,6.9,否,饮品,啡香奶浓,中餐,肯悦咖啡
百香度度芒果饮,110,0.4,0,6.9,否,饮品,酸甜,中餐;低热量;素菜,肯悦咖啡
热牛奶（中热）,150,7,8,13,否,饮品,纯正奶香,中餐;高蛋白,肯悦咖啡
爆汁三柠檬,70,0.2,0,6.9,否,饮品,酸甜清脆,中餐;低热量;素菜,肯悦咖啡
浓浓抹茶拿铁（不含咖啡）,210,5,6,9.9,否,饮品,抹茶清香,中餐,肯悦咖啡
浓浓燕麦生椰拿铁（不含咖啡）,190,3,7,9.9,否,饮品,麦香椰奶,中餐,肯悦咖啡
爆汁三柠檬浓浓抹茶（不含咖啡）,160,2,2,9.9,否,饮品,清爽抹茶柠檬,中餐,肯悦咖啡
美式（纯黑）,5,0.3,0,9.9,否,饮品,苦醇,中餐;低热量;素菜,肯悦咖啡
拿铁（纯黑）,130,4,5,10.9,否,饮品,奶香咖啡,中餐,肯悦咖啡
现磨牛奶黑巧醇国风咖啡,260,6,8,15.9,否,饮品,浓郁可可醇香,中餐,肯悦咖啡
原味冰淇淋花筒,160,3,5,6,否,甜品,奶香冰爽,中餐,肯悦咖啡
经典圣代系列,240,4,7,12,否,甜品,冰甜浓郁,中餐,肯悦咖啡
葡式蛋挞（1只/多只装）,180,4,9,8,否,小吃,酥脆奶香,中餐;高脂,肯悦咖啡
必胜臻选牛排,450,35,30,¥49,否,西式好菜 牛排,咸鲜,荤菜;高蛋白,必胜客
【小泰华】牛排单人餐,850,45,45,¥59.9,否,一人食,咸鲜;复合,荤菜;高蛋白,必胜客
丰盛披萨双人餐,1400,65,55,¥69,否,多人餐,复合,荤菜;高脂,必胜客
聚有料披萨多人餐,1800,80,70,¥89,否,多人餐,复合,荤菜;高脂,必胜客
经典全家福摇滚摊丰多人餐,2200,95,85,¥99,否,多人餐,复合,荤菜;高脂,必胜客
【尖叫星期末】卷边披萨自由享3人餐,2600,110,100,¥139,否,多人餐,复合,荤菜;高脂,必胜客
【尖叫星期末】必胜超值披萨牛排3人餐,2800,125,110,¥129,否,多人餐,复合,荤菜;高脂,必胜客
多件多折西式好菜欢聚餐,3200,140,120,¥51.2,否,多人餐,复合,荤菜;高脂,必胜客
百滋百味贴贴双人餐,1500,70,60,¥159,否,多人餐,复合,荤菜;高脂,必胜客
披萨59元2件特惠购,1600,70,65,¥59,否,披萨,复合,荤菜;高脂,必胜客
奶香双重芝士多多披萨（大）,900,38,35,¥39,否,披萨,奶香;甜咸,素菜;高脂,必胜客
薯角培根披萨（大）,1100,45,48,¥49,否,披萨,咸鲜,荤菜;高脂,必胜客
经典夏威夷风情披萨（大）,1050,42,42,¥59,否,披萨,酸甜;咸鲜,荤菜;高脂,必胜客
金枕榴莲菠菠披萨（大）,1150,35,45,¥59,否,披萨,甜香;奶香,素菜;高脂,必胜客
新奥尔良风情烤肉披萨（大）,1100,48,42,¥69,否,披萨,咸甜;微辣,荤菜;高脂,必胜客
超级至尊披萨（大）,1200,52,50,¥79,否,披萨,复合咸鲜,荤菜;高脂,必胜客
奶香双重芝士多多披萨（小）,450,19,17.5,¥19,否,小装披萨,奶香;甜咸,素菜;高脂,必胜客
薯角培根披萨（小）,550,22.5,24,¥29,否,小装披萨,咸鲜,荤菜;高脂,必胜客
经典夏威夷风情披萨（小）,525,21,21,¥29,否,小装披萨,酸甜;咸鲜,荤菜;高脂,必胜客
金枕榴莲菠菠披萨（小）,575,17.5,22.5,¥35,否,小装披萨,甜香;奶香,素菜;高脂,必胜客
新奥尔良风情烤肉披萨（小）,550,24,21,¥29,否,小装披萨,咸甜;微辣,荤菜;高脂,必胜客
超级至尊披萨（小）,600,26,25,¥35,否,小装披萨,复合咸鲜,荤菜;高脂,必胜客
经典意式肉酱面,480,18,14,¥19.9,否,面/饭,酸甜;咸鲜,荤菜,必胜客
必胜小食盒,750,28,45,¥39.9,否,小食,油炸香脆,荤菜;高脂,必胜客
脆香泰气鸡柳,280,16,15,¥15,否,小食,香脆;泰式,荤菜,必胜客
脆香黄金薯格,320,4,18,¥12,否,小食,咸香;酥脆,素菜;高脂,必胜客
香草凤尾虾6只,360,22,20,¥38,否,小食,鲜香;酥脆,荤菜;高蛋白,必胜客
香草凤尾虾3只,180,11,10,¥19,否,小食,鲜香;酥脆,荤菜;高蛋白,必胜客
烤翅,240,18,16,¥19,是,小食,香辣;咸鲜,荤菜;微辣,必胜客
芝士焗黄金甜玉米粒,260,6,14,¥9,否,小食,奶香;甜润,素菜,必胜客
薯条（小）,220,3,11,¥9,否,小食,咸香,素菜,必胜客
薄荷沁双果,120,0.5,0,¥25,否,饮料/咖啡,酸甜;清爽,低热量,必胜客
武夷水仙大红袍茶饮,10,0,0,¥9.9,否,饮料/咖啡,茶香;清爽,低热量,必胜客
武夷水仙大红袍梅梅茶,90,0.2,0,¥15,否,饮料/咖啡,酸甜;茶香,低热量,必胜客
百事可乐,140,0,0,¥8,否,饮料/咖啡,甜,低热量,必胜客
喵喵黄油小贝蛋糕,280,5,18,¥15,否,甜品,奶香;甜润,高脂,必胜客
阳光青提美式,80,0.5,0.1,8.8,0,饮品,酸甜清爽,中餐;低热量;素菜,库迪咖啡
鲜气杨梅燕麦拿铁,160,2.5,3.5,8.8,0,饮品,果香奶香,中餐;低热量,库迪咖啡
鲜气杨梅库可冰,140,0.2,0.1,8.8,0,饮品,酸甜冰爽,中餐;低热量;素菜,库迪咖啡
生椰拿铁(轻盈版),120,1.8,2.5,8.8,0,饮品,椰香丝滑,中餐;低热量,库迪咖啡
金奖深烘美式,5,0.3,0.0,8.8,0,饮品,醇厚苦甘,中餐;低热量;素菜,库迪咖啡
茉莉花香拿铁,150,3.0,4.0,8.8,0,饮品,花香奶香,中餐;低热量,库迪咖啡
橙式美式,75,0.5,0.1,8.8,0,饮品,橙香微苦,中餐;低热量;素菜,库迪咖啡
杨枝甘露,210,1.5,3.0,8.8,0,饮品,甜美浓郁,中餐;低热量,库迪咖啡
流云茉莉轻乳茶,130,3.5,2.5,8.8,0,饮品,清爽花香,中餐;低热量;高蛋白,库迪咖啡
百香橙橙美式,85,0.6,0.1,8.8,0,饮品,酸甜多汁,中餐;低热量;素菜,库迪咖啡
百香橙橙,110,0.5,0.1,8.8,0,饮品,清甜果香,中餐;低热量;素菜,库迪咖啡
黑糖波波牛乳茶,240,4.5,5.0,8.8,0,饮品,香甜浓郁,中餐;高蛋白;高脂,库迪咖啡
纯萃燕麦拿铁,140,2.0,3.0,8.8,0,饮品,麦香谷物,中餐;低热量,库迪咖啡
杏皮水,90,0.2,0.1,8.8,0,饮品,酸甜古法,中餐;低热量;素菜,库迪咖啡
潘帕斯蓝西柚水,95,0.4,0.1,8.8,0,饮品,清爽柑橘,中餐;低热量;素菜,库迪咖啡
柠檬茉莉水茶,70,0.2,0.0,8.8,0,饮品,酸甜清香,中餐;低热量;素菜,库迪咖啡
桃桃白柚冰茶,100,0.3,0.0,8.8,0,饮品,桃香柚香,中餐;低热量;素菜,库迪咖啡
桃桃白柚气泡水,110,0.2,0.0,8.8,0,饮品,清爽气泡,中餐;低热量;素菜,库迪咖啡
柠檬美式,65,0.4,0.1,8.8,0,饮品,柠檬清酸,中餐;低热量;素菜,库迪咖啡
桃桃美式,80,0.4,0.1,8.8,0,饮品,蜜桃微苦,中餐;低热量;素菜,库迪咖啡
满杯桃桃,120,0.3,0.1,8.8,0,饮品,甜美蜜桃,中餐;低热量;素菜,库迪咖啡
豆乳拿铁,160,4.0,3.5,8.8,0,饮品,豆香醇厚,中餐;低热量;高蛋白,库迪咖啡
生椰拿铁,180,2.0,4.5,8.8,0,饮品,经典椰香,中餐;低热量,库迪咖啡
小黄油拿铁,220,2.5,7.5,8.8,0,饮品,浓郁咸香,中餐;高脂,库迪咖啡
潘帕斯蓝生酪茉莉拿铁,200,3.5,6.0,8.8,0,饮品,咸香生酪,中餐;高脂;高蛋白,库迪咖啡
奶茶吐司套餐,350,8.5,9.0,13.9,0,套餐,复合美味,中餐;高脂;高蛋白,库迪咖啡
健康零食随心配,180,4.0,5.0,13.9,0,套餐,休闲风味,中餐;低热量,库迪咖啡
经典拿铁,150,3.5,4.5,8.8,0,饮品,啡香奶香,中餐;低热量;高蛋白,库迪咖啡
鲜萃茉莉轻乳茶,120,3.2,2.2,8.8,0,饮品,清新花香,中餐;低热量;高蛋白,库迪咖啡
柚见美式,75,0.5,0.1,8.8,0,饮品,柚香清爽,中餐;低热量;素菜,库迪咖啡
超燃椰青美式,70,0.6,0.1,8.8,0,饮品,天然清甜,中餐;低热量;素菜,库迪咖啡
超燃椰青茉莉冰茶,85,0.4,0.0,8.8,0,饮品,椰香茶香,中餐;低热量;素菜,库迪咖啡
鲜气杨梅冰茶,110,0.3,0.0,8.8,0,饮品,杨梅酸甜,中餐;低热量;素菜,库迪咖啡
清爽芭乐橙,105,0.5,0.1,8.8,0,饮品,芭乐风味,中餐;低热量;素菜,库迪咖啡
牛轧糖肉松小方砖,190,5.5,6.5,5.9,0,烘焙,咸甜肉松,中餐;荤菜;高脂;高蛋白,库迪咖啡
超燃生椰拿铁,160,1.8,3.5,8.8,0,饮品,清甜椰香,中餐;低热量,库迪咖啡
铂金精品美式,5,0.3,0.0,8.8,0,饮品,花香果酸,中餐;低热量;素菜,库迪咖啡
铂金精品美式(加浓),5,0.3,0.0,8.8,0,饮品,浓烈醇厚,中餐;低热量;素菜,库迪咖啡
金奖深烘美式(加浓),5,0.3,0.0,8.8,0,饮品,焦糖黑巧,中餐;低热量;素菜,库迪咖啡
蜂蜜美式,60,0.3,0.0,8.8,0,饮品,蜜香微苦,中餐;低热量;素菜,库迪咖啡
精萃澳白,130,3.2,4.0,8.8,0,饮品,浓郁丝滑,中餐;低热量;高蛋白,库迪咖啡
卡布奇诺,140,3.3,4.2,8.8,0,饮品,绵密奶泡,中餐;低热量;高蛋白,库迪咖啡
风味经典拿铁,170,3.5,5.0,8.8,0,饮品,风味甜香,中餐;低热量;高蛋白,库迪咖啡
铂金精品浓缩,5,0.3,0.0,8.8,0,饮品,精致浓烈,中餐;低热量;素菜,库迪咖啡
金奖深烘浓缩,5,0.3,0.0,8.8,0,饮品,醇厚浓郁,中餐;低热量;素菜,库迪咖啡
生椰拿铁,180,2.0,4.5,8.8,0,饮品,经典椰香,中餐;低热量,库迪咖啡
小黄油拿铁,220,2.5,7.5,8.8,0,饮品,浓郁咸香,中餐;高脂,库迪咖啡
小黄油美式,85,0.4,2.0,8.8,0,饮品,油香微苦,中餐;低热量,库迪咖啡
杨枝甘露拿铁,210,2.2,4.0,8.8,0,饮品,甜美果奶,中餐;低热量,库迪咖啡
格兰金丝玛黛拿铁,160,2.8,3.5,8.8,0,饮品,独特茶奶,中餐;低热量,库迪咖啡
潘帕斯蓝生酪茉莉拿铁,200,3.5,6.0,8.8,0,饮品,咸香生酪,中餐;高脂;高蛋白,库迪咖啡
太妃榛果拿铁,190,3.0,5.0,8.8,0,饮品,坚果甜香,中餐;低热量;高蛋白,库迪咖啡
太妃榛果厚乳生酪拿铁,230,3.8,7.0,8.8,0,饮品,浓郁醇厚,中餐;高脂;高蛋白,库迪咖啡
双酪拿铁,210,4.0,6.5,8.8,0,饮品,双重奶香,中餐;高脂;高蛋白,库迪咖啡
生椰拿铁(轻盈版),120,1.8,2.5,8.8,0,饮品,椰香丝滑,中餐;低热量,库迪咖啡
茉莉花香拿铁,150,3.0,4.0,8.8,0,饮品,花香奶香,中餐;低热量,库迪咖啡
神秘祖玛热巧拿铁,210,3.2,5.5,8.8,0,饮品,香浓可可,中餐;低热量,库迪咖啡
神秘祖玛纳拿铁,180,3.0,4.5,8.8,0,饮品,风味独特,中餐;低热量,库迪咖啡
潘帕斯蓝椰拿铁,190,2.2,5.0,8.8,0,饮品,清新椰香,中餐;低热量,库迪咖啡
潘帕斯蓝燕麦拿铁,160,2.4,4.0,8.8,0,饮品,麦香充盈,中餐;低热量,库迪咖啡
纯萃燕麦拿铁,140,2.0,3.0,8.8,0,饮品,麦香谷物,中餐;低热量,库迪咖啡
海盐焦糖丝滑拿铁,200,2.8,5.0,8.8,0,饮品,咸甜丝滑,中餐;低热量,库迪咖啡
生酪拿铁,190,3.4,5.5,8.8,0,饮品,奶香生酪,中餐;低热量;高蛋白,库迪咖啡
太妃丝绒拿铁,180,3.2,4.8,8.8,0,饮品,丝绒甜香,中餐;低热量;高蛋白,库迪咖啡
豆乳拿铁,160,4.0,3.5,8.8,0,饮品,豆香醇厚,中餐;低热量;高蛋白,库迪咖啡
流云拿铁,150,3.3,4.2,8.8,0,饮品,细腻啡香,中餐;低热量;高蛋白,库迪咖啡
闪购茉莉拿铁,140,2.8,3.8,8.8,0,饮品,茉莉咖啡,中餐;低热量,库迪咖啡
超燃椰青美式,70,0.6,0.1,8.8,0,饮品,天然清甜,中餐;低热量;素菜,库迪咖啡
阳光青提美式,80,0.5,0.1,8.8,0,饮品,酸甜清爽,中餐;低热量;素菜,库迪咖啡
胶原莓莓美式,90,0.5,0.1,8.8,0,饮品,莓果酸甜,中餐;低热量;素菜,库迪咖啡
百香橙橙美式,85,0.6,0.1,8.8,0,饮品,酸甜多汁,中餐;低热量;素菜,库迪咖啡
心动粉芭乐美式,95,0.4,0.1,8.8,0,饮品,芭乐微苦,中餐;低热量;素菜,库迪咖啡
心动粉芭乐气泡冰萃,105,0.3,0.1,8.8,0,饮品,粉嫩气泡,中餐;低热量;素菜,库迪咖啡
双柚美式,75,0.5,0.1,8.8,0,饮品,双柚清酸,中餐;低热量;素菜,库迪咖啡
闪购西西里美式,80,0.4,0.1,8.8,0,饮品,西西里风,中餐;低热量;素菜,库迪咖啡
蜂蜜柠檬气泡冰萃,95,0.2,0.0,8.8,0,饮品,蜜香柠檬,中餐;低热量;素菜,库迪咖啡
苹果美式,80,0.5,0.1,8.8,0,饮品,青苹果香,中餐;低热量;素菜,库迪咖啡
苹果气泡冰萃,100,0.3,0.0,8.8,0,饮品,苹果气泡,中餐;低热量;素菜,库迪咖啡
柠檬美式,65,0.4,0.1,8.8,0,饮品,柠檬清酸,中餐;低热量;素菜,库迪咖啡
桃桃美式,80,0.4,0.1,8.8,0,饮品,蜜桃微苦,中餐;低热量;素菜,库迪咖啡
柚香美式,75,0.5,0.1,8.8,0,饮品,清柚风味,中餐;低热量;素菜,库迪咖啡
杏皮气泡冰萃,110,0.2,0.0,8.8,0,饮品,古法气泡,中餐;低热量;素菜,库迪咖啡
橙式美式,75,0.5,0.1,8.8,0,饮品,橙香微苦,中餐;低热量;素菜,库迪咖啡
橙气气泡冰萃,95,0.3,0.0,8.8,0,饮品,鲜橙气泡,中餐;低热量;素菜,库迪咖啡
柚见美式,75,0.5,0.1,8.8,0,饮品,柚香清爽,中餐;低热量;素菜,库迪咖啡
柚见气泡冰萃,95,0.3,0.0,8.8,0,饮品,气泡清柚,中餐;低热量;素菜,库迪咖啡
小黄油茉香抹茶,190,3.5,6.0,8.8,0,饮品,黄油抹香,中餐;低热量;高蛋白,库迪咖啡
黑糖波波牛乳茶,240,4.5,5.0,8.8,0,饮品,香甜浓郁,中餐;高蛋白;高脂,库迪咖啡
心动粉芭乐茉莉,130,1.8,2.0,8.8,0,饮品,芭乐茶奶,中餐;低热量,库迪咖啡
格兰金丝牛乳茶,150,3.2,3.5,8.8,0,饮品,金丝茶香,中餐;低热量;高蛋白,库迪咖啡
鲜萃椰香茉莉,160,2.0,4.0,8.8,0,饮品,椰香茉莉,中餐;低热量,库迪咖啡
流云茉莉轻乳茶,130,3.5,2.5,8.8,0,饮品,清爽花香,中餐;低热量;高蛋白,库迪咖啡
芝芝青提,210,3.8,5.5,8.8,0,饮品,芝士青提,中餐;高脂;高蛋白,库迪咖啡
蜂蜜茉莉轻乳茶,110,3.2,1.8,8.8,0,饮品,清甜花香,中餐;低热量;高蛋白,库迪咖啡
高山绿茶清爽椰,140,1.5,3.0,8.8,0,饮品,清爽椰茶,中餐;低热量,库迪咖啡
抹茶拿铁,160,3.4,4.0,8.8,0,饮品,抹茶醇香,中餐;低热量;高蛋白,库迪咖啡
晴天茉莉绿茶,60,0.5,0.0,8.8,0,饮品,清新纯茶,中餐;低热量;素菜,库迪咖啡
超燃椰青茉莉冰茶,85,0.4,0.0,8.8,0,饮品,椰香茶香,中餐;低热量;素菜,库迪咖啡
鲜气杨梅冰茶,110,0.3,0.0,8.8,0,饮品,杨梅酸甜,中餐;低热量;素菜,库迪咖啡
胶原莓莓果茶,120,0.4,0.0,8.8,0,饮品,莓果清甜,中餐;低热量;素菜,库迪咖啡
百香橙橙,110,0.5,0.1,8.8,0,饮品,清甜果香,中餐;低热量;素菜,库迪咖啡
蜂蜜柠檬冰茶,115,0.2,0.0,8.8,0,饮品,酸甜柠檬,中餐;低热量;素菜,库迪咖啡
柠檬茉莉水茶,70,0.2,0.0,8.8,0,饮品,酸甜清香,中餐;低热量;素菜,库迪咖啡
桃桃白柚冰茶,100,0.3,0.0,8.8,0,饮品,桃香柚香,中餐;低热量;素菜,库迪咖啡
杏皮茉莉茶,95,0.2,0.0,8.8,0,饮品,古法茶香,中餐;低热量;素菜,库迪咖啡
橙子柠檬茶,105,0.4,0.1,8.8,0,饮品,清爽柑橘,中餐;低热量;素菜,库迪咖啡
柚见手摇冰茶,100,0.3,0.0,8.8,0,饮品,柚香四溢,中餐;低热量;素菜,库迪咖啡
杨枝甘露,210,1.5,3.0,8.8,0,饮品,甜美浓郁,中餐;低热量,库迪咖啡
黑糖波波牛乳,230,4.2,4.8,8.8,0,饮品,纯乳香甜,中餐;高蛋白;高脂,库迪咖啡
桃桃白柚气泡水,110,0.2,0.0,8.8,0,饮品,清爽气泡,中餐;低热量;素菜,库迪咖啡
满杯桃桃,120,0.3,0.1,8.8,0,饮品,甜美蜜桃,中餐;低热量;素菜,库迪咖啡
杏皮水,90,0.2,0.1,8.8,0,饮品,酸甜古法,中餐;低热量;素菜,库迪咖啡
潘帕斯蓝西柚水,95,0.4,0.1,8.8,0,饮品,清爽柑橘,中餐;低热量;素菜,库迪咖啡
醇香牛奶,130,3.3,4.0,8.8,0,饮品,纯正奶香,中餐;低热量;高蛋白,库迪咖啡
鲜气杨梅燕麦奶昔,160,2.5,3.5,8.8,0,冰沙甜品,酸甜奶香,中餐;低热量,库迪咖啡
鲜气杨梅库可冰,140,0.2,0.1,8.8,0,冰沙甜品,酸甜冰爽,中餐;低热量;素菜,库迪咖啡
清爽芭乐捏,105,0.5,0.1,8.8,0,冰沙甜品,清甜芭乐,中餐;低热量;素菜,库迪咖啡
胶原莓果奶昔,180,3.0,2.8,8.8,0,冰沙甜品,莓果浓郁,中餐;低热量;高蛋白,库迪咖啡
抹茶榛香库可冰,195,2.5,4.5,8.8,0,冰沙甜品,抹茶坚果,中餐;低热量,库迪咖啡
柚见茉莉库可冰,125,0.4,0.1,8.8,0,冰沙甜品,清新柚香,中餐;低热量;素菜,库迪咖啡
抹茶茉香库可冰,150,2.0,2.5,8.8,0,冰沙甜品,茶香清爽,中餐;低热量;素菜,库迪咖啡
生椰拿铁库可冰,210,2.2,5.0,8.8,0,冰沙甜品,经典椰香,中餐;高脂,库迪咖啡
牛轧糖肉松小方砖,190,5.5,6.5,1.9,0,甜点简餐,咸甜肉松,中餐;荤菜;高脂;高蛋白,库迪咖啡
抹茶红豆小方砖,175,4.0,3.5,1.9,0,甜点简餐,微苦香甜,中餐;低热量;素菜,库迪咖啡
开心果蔓越莓小方砖,185,3.8,4.8,1.9,0,甜点简餐,果仁酸甜,中餐;低热量;素菜,库迪咖啡
南瓜橙皮小方砖,165,3.2,3.0,1.9,0,甜点简餐,香甜清瓜,中餐;低热量;素菜,库迪咖啡
牛轧厚切小方砖,200,4.5,5.5,1.9,0,甜点简餐,奶香浓郁,中餐;高脂,库迪咖啡
熔岩黑巧小方砖,220,4.0,7.5,1.9,0,甜点简餐,浓郁黑巧,中餐;高脂,库迪咖啡
每日坚果,160,4.5,12.0,1.9,0,甜点简餐,香脆果仁,中餐;高脂;高蛋白;素菜,库迪咖啡
香瓜子,150,5.0,11.5,1.9,0,甜点简餐,原香酥脆,中餐;高脂;高蛋白;素菜,库迪咖啡
【健康零食随心配】,180,4.0,5.0,13.9,0,套餐,休闲风味,中餐;低热量,库迪咖啡
每日坚果(益生菌),165,4.3,11.8,1.9,0,甜点简餐,酸甜香脆,中餐;高脂;高蛋白;素菜,库迪咖啡
芒果干,120,0.8,0.2,8.9,0,甜点简餐,酸甜软糯,中餐;低热量;素菜,库迪咖啡
金奖冻干,10,1.2,0.0,64.9,0,便携咖啡,醇厚原味,中餐;低热量;素菜,库迪咖啡
金奖挂耳,10,1.0,0.0,29.9,0,便携咖啡,浓郁啡香,中餐;低热量;素菜,库迪咖啡
柠檬红茶轰气桶,192,1.0,0.4,6.9,0,当季新品,酸甜爽口,中餐;素菜;低热量,蜜雪冰城
真橙美式,195,1.0,0.4,7.0,0,当季新品,橙香咖啡,中餐;素菜;低热量,蜜雪冰城
蓝莓果粒茶,195,1.0,0.4,7.0,0,当季新品,果香酸甜,中餐;素菜;低热量,蜜雪冰城
金桔香柠檬轰气桶,192,1.0,0.4,6.9,0,当季新品,清爽金桔,中餐;素菜;低热量,蜜雪冰城
春日龙井,120,0.6,0.2,4.0,0,当季新品,清香茶底,中餐;素菜;低热量,蜜雪冰城
龙井冰椰,195,1.0,0.4,7.0,0,当季新品,椰香茶爽,中餐;素菜;低热量,蜜雪冰城
大橘果粒茶,195,1.0,0.4,7.0,0,当季新品,橘香浓郁,中餐;素菜;低热量,蜜雪冰城
大橘撞奶,395,4.7,13.8,7.0,0,当季新品,奶香橘甜,中餐;素菜;高脂,蜜雪冰城
大橘奶盖,440,5.3,15.4,8.0,0,当季新品,咸甜奶盖,中餐;素菜;高脂,蜜雪冰城
青团椰椰,440,5.3,15.4,8.0,0,当季新品,清甜椰香,中餐;素菜;高脂,蜜雪冰城
龙井轻乳茶,195,1.0,0.4,7.0,0,当季新品,清爽乳茶,中餐;素菜;低热量,蜜雪冰城
蜜瓜摇摇冰,170,0.8,0.3,6.0,0,当季新品,清甜蜜瓜,中餐;素菜;低热量,蜜雪冰城
葡萄酸奶,410,12.3,8.2,9.0,0,当季新品,酸甜醇厚,中餐;素菜;高蛋白,蜜雪冰城
冰鲜柠檬水,120,0.6,0.2,4.0,0,清爽真果茶,酸甜冰爽,中餐;素菜;低热量,蜜雪冰城
棒打鲜橙,170,0.8,0.3,6.0,0,清爽真果茶,浓郁橙香,中餐;素菜;低热量,蜜雪冰城
蜜桃四季春,195,1.0,0.4,7.0,0,清爽真果茶,桃香四溢,中餐;素菜;低热量,蜜雪冰城
满杯百香果,195,1.0,0.4,7.0,0,清爽真果茶,酸甜百香果,中餐;素菜;低热量,蜜雪冰城
柠檬绿茶,145,0.7,0.3,5.0,0,清爽真果茶,清爽柠檬,中餐;素菜;低热量,蜜雪冰城
芋圆葡萄,220,1.1,0.4,8.0,0,清爽真果茶,葡萄Q弹,中餐;素菜;低热量,蜜雪冰城
草莓啵啵,220,1.1,0.4,8.0,0,清爽真果茶,草莓甜美,中餐;素菜;低热量,蜜雪冰城
杨枝甘露,170,0.8,0.3,6.0,0,清爽真果茶,芒果椰香,中餐;素菜;低热量,蜜雪冰城
珍珠奶茶,350,4.2,12.2,6.0,0,经典奶茶,奶香醇厚,中餐;素菜;高脂,蜜雪冰城
椰果奶茶,395,4.7,13.8,7.0,0,经典奶茶,椰果清甜,中餐;素菜;高脂,蜜雪冰城
芋圆奶茶,440,5.3,15.4,8.0,0,经典奶茶,Q弹芋圆,中餐;素菜;高脂,蜜雪冰城
原味奶茶,350,4.2,12.2,6.0,0,经典奶茶,经典奶香,中餐;素菜;高脂,蜜雪冰城
三拼霸霸奶茶,440,5.3,15.4,8.0,0,经典奶茶,料多满足,中餐;素菜;高脂,蜜雪冰城
布丁奶茶,395,4.7,13.8,7.0,0,经典奶茶,滑嫩布丁,中餐;素菜;高脂,蜜雪冰城
双拼奶茶,395,4.7,13.8,7.0,0,经典奶茶,双重口感,中餐;素菜;高脂,蜜雪冰城
芝士奶盖四季春,440,5.3,15.4,8.0,0,经典奶茶,芝士咸香,中餐;素菜;高脂,蜜雪冰城
芝士奶盖绿茶,440,5.3,15.4,8.0,0,经典奶茶,清新芝士,中餐;素菜;高脂,蜜雪冰城
